ID,y
1,81.4335481368
2,99.2032406051
3,82.4304929615
4,78.5263045072
5,116.945312402
8,94.2284292477
10,114.644550252
11,95.9233884159
12,117.259371331
14,93.653471266
15,116.392675164
16,110.250253298
17,106.375771036
19,93.8769610156
20,105.908791534
21,100.956954083
22,116.912023346
23,99.1826609336
26,94.8147838348
28,95.5252141738
29,98.7931111265
33,98.8589305182
35,93.682150247
41,99.8902580223
42,93.2593915055
43,116.92904094
45,103.365748111
46,104.840730458
51,94.0288805665
53,82.5997001914
55,113.151803323
56,93.963667333
57,103.629261983
58,94.6044439119
59,104.235109898
63,112.920509591
64,94.5333246844
65,106.100204604
69,94.688813658
71,93.3710797094
72,104.663027938
73,94.2031193604
76,105.590440224
77,105.012688401
78,115.489250558
82,93.7357537544
83,106.100134284
84,93.8898797926
85,103.435459623
87,112.244899664
88,97.6264372766
89,113.781244943
91,94.2710934429
93,94.8276101072
94,103.827362459
95,96.3838545909
96,112.869068615
97,95.3802268544
98,112.253505019
99,93.5377524238
101,103.614446232
103,113.944196975
104,93.1292666498
105,112.981671404
110,94.5520203246
111,112.264653698
113,112.882291148
114,93.3133523826
115,117.154704386
117,113.688220899
120,94.5734262526
121,113.642772227
122,93.233642381
123,113.46887358
126,112.149130382
132,112.329497271
135,104.718089854
137,103.523756909
138,93.8223525898
140,94.3750078367
142,114.266519339
144,112.408011287
148,92.0902433355
149,114.609507438
155,94.1908618946
156,113.27986119
157,95.7366065874
162,113.285019082
163,94.171513276
167,94.4534161641
172,116.559434018
179,114.370924363
180,93.6664003577
181,111.466840655
182,95.8147396703
183,113.640232748
185,113.640224935
187,112.515758809
188,93.6324267466
189,94.5875283458
191,93.6534307205
192,113.25201605
193,94.4365641755
194,111.887692531
195,93.2554410412
196,113.908641691
198,95.5013098351
199,112.193083831
201,104.458504919
204,94.0212391527
205,108.008253849
206,94.5711849916
210,93.4688855717
211,103.601086622
216,112.659342729
219,116.392348311
220,92.1864539576
221,111.984502764
226,111.337450998
227,94.6807727136
228,112.600076489
230,111.88366853
231,95.2882288686
235,115.96920466
236,93.3373152451
238,113.479752389
242,103.895839871
243,93.8861470275
244,81.4676597757
245,110.94276924
247,120.950076545
248,93.9842017878
249,93.4507120197
250,112.591558116
251,93.2909743059
253,116.238456678
254,92.698720117
256,94.1632281036
257,92.458903308
258,112.548209514
259,94.2337588324
262,84.0544728173
266,94.2131690493
267,113.157431101
272,102.589279532
273,113.426367679
275,93.7865520395
276,113.960053896
279,95.2172591716
280,105.944887945
283,93.1414173317
285,112.764478453
288,113.213449459
289,95.4572289055
290,104.268397467
291,93.8596902618
292,111.283614686
293,111.857012698
296,92.7042999614
297,112.366289674
298,115.385373173
299,94.6058322474
304,92.9577171945
305,101.79494364
306,93.2109662737
307,111.332077577
311,110.003566683
313,111.476754206
314,93.17296341
316,93.0038830032
324,95.4237157674
327,94.9201950124
329,93.2011064575
330,112.056783609
337,103.473264327
338,94.0145057322
339,105.312333063
340,93.9480455323
343,93.2143151513
345,114.313875059
346,93.3313927825
347,112.849762727
349,113.802620106
350,93.1316385967
352,112.396793183
353,92.056453966
354,77.5997206153
357,93.1656950038
358,112.902925692
362,113.322633847
364,115.760115262
365,107.179532182
366,93.1800129364
367,111.599438507
368,93.8874397207
370,77.7514522218
373,94.216368763
377,93.1407449308
378,111.731376916
382,104.058601249
384,111.932816241
390,93.8875025378
392,112.393945686
