ID,y
1,82.109633786
2,99.9087773006
3,82.8435813416
4,79.6636695468
5,114.178667582
8,95.0928532914
10,113.482378322
11,95.4420148662
12,115.137832052
14,95.7164264476
15,114.434790709
16,105.407208975
17,104.099045655
19,94.6742467737
20,104.832897498
21,98.8072151755
22,115.825907264
23,97.1495801403
26,95.9904769287
28,94.7853068478
29,96.6848829081
33,96.58411191
35,94.5684450962
41,96.0449539469
42,93.9955553513
43,115.869040686
45,103.702335084
46,103.591037844
51,94.5024143464
53,82.646988315
55,112.463773207
56,94.4225551844
57,104.018599881
58,94.8177742245
59,103.982898217
63,112.334213853
64,94.3138219372
65,104.997268193
69,94.6568775956
71,94.7260970688
72,104.447168728
73,94.4826388433
76,104.158163589
77,104.926063907
78,115.38205636
82,94.3848791665
83,104.997181319
84,94.6192129285
85,103.936309252
87,111.551775722
88,95.7269555049
89,113.487394776
91,94.8450759404
93,94.8368473459
94,104.596657045
95,97.085533059
96,111.425094365
97,93.9020548257
98,112.070018229
99,94.4829933962
101,104.907122027
103,113.251397165
104,93.918433927
105,111.490505904
110,95.2297706355
111,112.655716464
113,111.962728906
114,94.1508027725
115,114.523059976
117,113.143936147
120,94.4382947468
121,111.970958467
122,93.6354697815
123,111.477960186
126,112.627602906
132,111.378519267
135,104.792626242
137,103.832609575
138,94.3459097724
140,94.5072431159
142,113.791553726
144,111.855295789
148,93.76775166
149,112.446047239
155,93.7066242445
156,111.726282399
157,93.9649539804
162,112.590498086
163,94.6316848341
167,95.1648386133
172,115.774636521
179,111.762561899
180,93.8259359097
181,110.531522409
182,95.1669279255
183,113.476594283
185,113.47658463
187,111.010052761
188,94.3554903129
189,94.3315247027
191,93.9137300688
192,112.896381836
193,94.8167480566
194,112.230777908
195,94.7496211921
196,112.885200367
198,95.0610786059
199,111.908034879
201,105.015977336
204,94.4171057299
205,106.249884791
206,94.2579871528
210,94.3830824046
211,104.605661471
216,112.437779271
219,115.32070171
220,93.7686102318
221,111.419626652
226,110.434505865
227,94.301300971
228,111.727562053
