ID,y
1,76.9986953735
2,96.0975723267
3,77.845664978
4,76.4267578125
5,111.290588379
8,91.137298584
10,110.301673889
11,94.7171478271
12,115.484733582
14,94.0899887085
15,115.043418884
16,104.110198975
17,97.4780731201
19,94.3815994263
20,104.361541748
21,99.9113845825
22,116.094741821
23,98.0997238159
26,96.3668365479
28,95.6485443115
29,98.0997238159
33,98.0997238159
35,94.6024246216
41,97.4540863037
42,92.9922409058
43,116.431091309
45,102.075401306
46,101.6977005
51,94.0859832764
53,77.8754959106
55,113.08467865
56,93.6866149902
57,104.482574463
58,94.6231918335
59,103.60521698
63,111.38583374
64,93.4082870483
65,105.533569336
69,93.9712371826
71,93.76197052
72,103.216583252
73,94.6904525757
76,103.87713623
77,105.682029724
78,114.293525696
82,94.4850540161
83,105.533569336
84,94.5935897827
85,102.672088623
87,111.616630554
88,97.4540863037
89,113.269706726
91,94.9420776367
93,95.1648635864
94,104.008399963
95,94.5456161499
96,111.267250061
97,92.4824295044
98,111.923332214
99,93.8917312622
101,103.630256653
103,113.269706726
104,94.0785293579
105,111.621070862
110,93.6205596924
111,112.428039551
113,112.598670959
114,94.1046905518
115,111.861061096
117,113.269706726
120,94.1106185913
121,112.812805176
122,94.231628418
123,111.271232605
126,113.099281311
132,112.121604919
135,105.09765625
137,106.1690979
138,93.849609375
140,93.9517974854
142,111.42893219
144,112.498352051
148,91.9699172974
149,113.077163696
155,93.0730056763
156,111.980247498
157,92.4824295044
162,113.437393188
163,95.5267486572
167,94.1915740967
172,116.431091309
179,114.28894043
180,93.6165771484
181,110.844810486
182,95.7057113647
183,113.269706726
185,113.269706726
187,111.488502502
188,94.4069366455
189,94.6054229736
191,93.3502883911
192,112.017578125
193,93.7781906128
194,110.932807922
195,92.5800323486
196,112.356842041
198,93.8451004028
199,112.335678101
201,103.616416931
204,93.5329284668
205,105.342880249
206,93.1491394043
210,94.1887893677
211,103.630256653
216,112.339653015
219,115.632362366
220,93.3469543457
221,110.788734436
226,110.844810486
227,94.2720336914
228,111.978630066
230,112.030860901
231,92.4824295044
235,116.282958984
236,93.462020874
238,112.090858459
242,104.047515869
243,94.3306732178
244,78.7398223877
245,110.043571472
247,113.32157135
248,94.0514678955
249,94.7857284546
250,112.731956482
251,93.462020874
253,116.282958984
254,95.4448623657
256,93.3595428467
257,91.8034667969
258,112.557197571
259,93.9660186768
262,79.1723403931
266,94.047203064
267,112.681251526
272,102.22076416
273,113.269706726
275,92.6771774292
276,113.206085205
279,94.3447494507
280,105.533569336
283,93.5046234131
285,111.849746704
288,113.269706726
289,94.8045349121
290,104.123725891
291,94.5585174561
292,111.041603088
293,110.539352417
296,96.7348556519
297,112.293174744
298,114.096374512
299,94.4860916138
304,92.8681945801
305,78.5576019287
306,92.6476287842
307,110.886268616
311,109.055198669
313,110.860427856
314,92.5784225464
316,92.0083084106
324,92.5560150146
327,94.5230178833
329,93.1621627808
330,110.924591064
337,105.151817322
338,94.1267547607
339,103.533561707
340,93.1610794067
343,93.3598327637
345,114.958976746
346,95.7916030884
347,112.416442871
349,114.418556213
350,93.7812728882
352,113.375450134
353,92.5102386475
354,78.146774292
357,92.9622497559
358,113.586700439
362,111.050117493
364,116.913070679
365,102.332458496
366,92.0084533691
367,112.076293945
368,95.1459960938
370,77.9977035522
373,94.3289642334
377,92.7012557983
378,109.812782288
382,103.810089111
384,111.978630066
390,95.2846603394
392,112.941062927
393,112.176208496
395,94.6035766602
396,105.476158142
399,79.4558029175
406,110.860427856
408,110.860427856
409,92.90259552
410,77.7706069946
412,113.256164551
413,91.4657669067
419,94.6438140869
420,113.114830017
421,91.8708496094
430,102.624649048
434,93.6757659912
436,95.3563919067
437,93.6651916504
438,92.2866897583
439,111.996551514
440,93.8226928711
443,112.273216248
446,93.4621810913
448,93.6729812622
452,93.3866424561
453,104.757789612
457,103.598648071
458,93.6696243286
459,113.346046448
460,102.278541565
462,105.174163818
464,102.424888611
465,115.484733582
467,118.046539307
471,110.343284607
472,77.6272506714
473,93.2077865601
475,94.950012207
480,94.450050354
488,111.213806152
490,110.886268616
491,102.924690247
492,78.1950149536
493,93.8247528076
497,92.37059021
498,113.245498657
499,94.9765701294
500,101.350700378
501,93.7504730225
502,113.210914612
506,77.1119995117
510,110.14188385
511,92.9094009399
512,92.9842987061
516,95.6590805054
518,91.4336471558
519,112.315742493
521,93.3272399902
522,111.684646606
526,113.237304688
529,95.3132247925
532,112.597465515
533,93.4259338379
536,113.221679688
537,100.479499817
539,94.670501709
540,103.170310974
541,95.2353057861
543,94.6671066284
546,113.053787231
547,93.155670166
548,78.2953872681
551,93.1417922974
552,102.937385559
556,103.442062378
557,95.5333938599
558,112.076293945
559,94.2798156738
560,103.597633362
562,105.263366699
566,93.509437561
570,113.245498657
571,93.6651916504
572,105.229240417
573,94.5055541992
575,115.484733582
576,112.663352966
577,94.2048416138
579,92.1259689331
580,111.412712097
581,112.127967834
589,110.886268616
591,102.924179077
593,94.802444458
594,105.005760193
595,94.3065795898
598,92.9809799194
602,111.576133728
604,113.009872437
606,112.371910095
608,92.5261001587
609,103.647331238
610,94.0691604614
616,111.677383423
617,94.416519165
618,102.118583679
620,104.108032227
622,112.570388794
623,91.8827667236
624,130.979385376
626,112.69519043
628,112.846488953
629,94.8140487671
630,112.030860901
637,94.2989273071
638,104.793640137
643,100.361289978
645,94.450050354
646,115.17817688
648,94.7669754028
652,93.5296936035
653,93.5354537964
654,113.245498657
656,113.972129822
657,95.9532470703
659,93.8014297485
660,104.162208557
663,92.33934021
664,113.164138794
666,103.053619385
668,111.691581726
669,93.7614135742
671,95.5336914062
675,93.6829605103
677,93.9526519775
678,110.159759521
679,103.321144104
682,94.4350509644
685,103.67250061
687,94.2927780151
688,93.1702270508
693,111.72454834
696,93.4671478271
