id,y
1,80.8702316284
2,104.436553955
3,81.0453338623
4,79.3416595459
5,124.834625244
8,96.127281189
10,112.38117218
11,101.10987854
12,114.76234436
14,99.925994873
15,113.98777771
16,107.005645752
17,102.651893616
19,100.22518158
20,105.297035217
21,105.261428833
22,115.317123413
23,102.86378479
26,99.9906692505
28,97.8097076416
29,95.9787597656
33,95.9787597656
35,94.8526077271
41,95.9379577637
42,94.6662216187
43,115.355400085
45,103.176734924
46,103.890899658
51,94.1667098999
53,80.0170974731
55,111.956008911
56,94.1551208496
57,103.969039917
58,94.8664016724
59,103.409072876
63,112.412506104
64,94.4631271362
65,105.000640869
69,97.0623779297
71,94.9067001343
72,103.774246216
73,94.8399963379
76,103.808280945
77,103.748809814
78,115.026580811
82,94.8418121338
83,104.992958069
84,94.0553131104
85,103.525512695
87,111.751274109
88,95.43409729
89,113.089927673
91,94.8474121094
93,94.681137085
94,103.811813354
95,94.5082168579
96,111.387451172
97,94.9100036621
98,112.140686035
99,94.5536270142
101,104.131103516
103,113.107894897
104,93.9314804077
105,111.245140076
110,97.2192382812
111,111.982902527
113,111.836936951
114,94.2772827148
115,116.159111023
117,113.107894897
120,94.5173187256
121,111.785072327
122,94.6816940308
123,111.842964172
126,112.233406067
132,111.787689209
135,104.260284424
137,103.837272644
138,94.1118469238
140,94.0135040283
142,112.761543274
144,111.780235291
148,94.6955032349
149,110.677986145
155,93.9421386719
156,111.75579071
157,94.9100036621
162,112.262016296
163,94.9049377441
167,94.3658218384
172,115.315170288
179,112.016860962
180,95.9228057861
181,111.595199585
182,94.4446258545
183,113.107894897
185,113.107894897
187,111.311416626
188,94.8418121338
189,94.3700714111
191,93.9815826416
192,111.119338989
193,94.4218673706
194,112.249168396
195,94.0306930542
196,112.383613586
198,96.2486190796
199,112.042907715
201,105.284255981
204,94.7787857056
205,106.631454468
206,94.1313705444
210,94.1214447021
211,104.131103516
216,111.948326111
219,114.821113586
220,93.886428833
221,111.407188416
226,111.589729309
227,94.7741165161
228,111.801010132
230,111.774391174
231,94.7568130493
235,115.388221741
236,94.0358352661
238,112.568222046
242,103.990837097
243,94.6747207642
244,80.4650192261
245,111.038101196
247,119.363998413
248,94.4808120728
249,94.5882415771
250,111.53465271
251,94.0358352661
253,115.388221741
254,94.5665588379
256,94.6061477661
257,94.5230407715
258,111.666236877
259,94.6936950684
262,86.791885376
266,93.7948303223
267,111.220062256
272,103.700172424
273,113.09563446
275,96.7141952515
276,113.422157288
279,94.9966964722
280,105.084793091
283,94.5706481934
285,111.680107117
288,113.09563446
289,94.5311203003
290,104.159973145
291,94.7194442749
292,110.718971252
293,111.150901794
296,95.9866638184
297,111.807991028
298,114.876991272
299,94.8418121338
304,93.7738418579
305,89.6407318115
306,93.8783111572
307,110.719749451
311,105.919952393
313,111.608428955
314,93.9816207886
316,94.0469360352
324,94.3197174072
327,94.916633606
329,93.8971862793
330,112.106193542
337,103.953132629
338,94.0647506714
339,104.283691406
340,94.2201690674
343,94.5420913696
345,114.010169983
346,94.397026062
347,115.482933044
349,111.81463623
350,94.248336792
352,112.088684082
353,94.1223831177
354,79.2129135132
357,94.3463287354
358,112.351325989
362,114.75402832
364,112.146568298
365,103.709754944
366,94.5799713135
367,112.129585266
368,94.1825714111
370,78.9212875366
373,94.8520812988
377,93.9272994995
378,111.811141968
382,103.782035828
384,111.790252686
390,94.2504348755
392,111.028198242
393,111.447532654
395,94.8181838989
396,104.087654114
399,78.3887176514
406,111.627914429
408,111.627914429
409,93.9934692383
410,80.1658706665
412,111.421455383
413,94.034614563
419,94.2797470093
420,111.825782776
421,94.254737854
430,101.455093384
434,94.122833252
436,94.7733535767
437,94.1719665527
438,94.4174728394
439,112.168190002
440,94.682762146
443,112.78691864
446,94.7920684814
448,94.0391540527
452,94.3854293823
453,103.702415466
457,104.763412476
458,94.2123794556
459,110.853683472
460,104.068984985
462,104.342712402
464,103.480453491
465,114.821113586
467,113.407997131
471,111.094474792
472,78.9508514404
473,94.0693359375
475,94.8592605591
480,94.7075195312
488,111.937591553
490,110.876113892
491,103.827461243
492,78.8665466309
493,94.3289031982
497,94.257598877
498,111.69834137
499,94.821434021
500,103.448295593
501,94.3982391357
502,113.596656799
506,79.5431137085
510,111.223976135
511,93.7713546753
512,93.8197250366
516,124.816497803
518,93.9465255737
519,116.107833862
521,93.9559631348
522,112.068748474
526,111.635528564
529,94.0564422607
532,111.610580444
533,94.0602416992
536,113.246078491
537,101.187522888
539,94.7628936768
540,103.90271759
